abs_max_nonzero_run_mean,abs_max_nonzero_run_sd,abs_max_nonzero_run_sem,abs_mean_all_offdiag_run_mean,abs_mean_all_offdiag_run_sd,abs_mean_all_offdiag_run_sem,abs_mean_nonzero_run_mean,abs_mean_nonzero_run_sd,abs_mean_nonzero_run_sem,abs_median_nonzero_run_mean,abs_median_nonzero_run_sd,abs_median_nonzero_run_sem,abs_q90_nonzero_run_mean,abs_q90_nonzero_run_sd,abs_q90_nonzero_run_sem,abs_q999_nonzero_run_mean,abs_q999_nonzero_run_sd,abs_q999_nonzero_run_sem,abs_q99_nonzero_run_mean,abs_q99_nonzero_run_sd,abs_q99_nonzero_run_sem,abs_std_all_offdiag_run_mean,abs_std_all_offdiag_run_sd,abs_std_all_offdiag_run_sem,abs_std_nonzero_run_mean,abs_std_nonzero_run_sd,abs_std_nonzero_run_sem,log10_abs_mean_nonzero_run_mean,log10_abs_mean_nonzero_run_sd,log10_abs_mean_nonzero_run_sem,log10_abs_median_nonzero_run_mean,log10_abs_median_nonzero_run_sd,log10_abs_median_nonzero_run_sem,log10_abs_q10_nonzero_run_mean,log10_abs_q10_nonzero_run_sd,log10_abs_q10_nonzero_run_sem,log10_abs_q90_nonzero_run_mean,log10_abs_q90_nonzero_run_sd,log10_abs_q90_nonzero_run_sem,log10_abs_q99_nonzero_run_mean,log10_abs_q99_nonzero_run_sd,log10_abs_q99_nonzero_run_sem,log10_abs_std_nonzero_run_mean,log10_abs_std_nonzero_run_sd,log10_abs_std_nonzero_run_sem,method,nonzero_count_total,nonzero_density_offdiag_run_mean,nonzero_density_offdiag_run_sd,nonzero_density_offdiag_run_sem,offdiag_count_total,phase,pruning_pct,raw_run_count,signed_mean_all_offdiag_run_mean,signed_mean_all_offdiag_run_sd,signed_mean_all_offdiag_run_sem,signed_std_all_offdiag_run_mean,signed_std_all_offdiag_run_sd,signed_std_all_offdiag_run_sem,unique_network_count,unique_pruning_seed_count,zero_count_total
0.5043228976428509,0.08691181634753152,0.010242655784096564,0.06227292278191771,0.0012510201142332056,0.0001474341343625115,0.32232149771092583,0.020112275290455204,0.002370254373828586,0.3455582167953253,0.034285696519916316,0.004040608084489474,0.37345408851073847,0.0670155956130432,0.007897863683873048,0.39648763953149324,0.07633983034137615,0.008996735284836271,0.38585240423265427,0.0737782872792055,0.008694854539909235,0.13079853953744325,0.00893957964391173,0.0010535395645278678,0.05978345380607716,0.04500389062905242,0.005303759373930115,-0.508083805634044,0.009398353488592116,0.001107606580628622,-0.4634584237093736,0.04116519295936123,0.004851364515069509,-0.6668216197613895,0.12781865144333976,0.015063572532950873,-0.43334814813688644,0.06686415965713705,0.007880016785316931,-0.41992207848736823,0.07129727645217426,0.00840246460991073,0.10512833013798438,0.08042159518609981,0.009477775884988432,L-NP rescale,3650961,0.19381341604492824,0.01044488457119308,0.0012309414515002289,18837504,post,80,72,4.8715821380159814e-05,0.00025200406809304597,2.9698964239198214e-05,0.1449117453651582,0.008245584815950249,0.0009717514897012086,24,3,15186543
0.5210474845435884,0.06993077710505245,0.008241421117437926,0.06230622560291547,0.0012668474076298825,0.0001492993987772814,0.3123963300262452,0.006291105360877824,0.0007414138769726254,0.3161090914573934,0.008073729392642368,0.0009514981338337608,0.38116248668067987,0.024142499352204642,0.0028452208344559556,0.4400928763171865,0.03937917010320233,0.004640879702912154,0.41699061665683984,0.03635188823168148,0.004284111112926238,0.127414286308411,0.0028262818198113602,0.00033308050672214485,0.05462362627391851,0.017470443823411366,0.0020589115496454685,-0.5135187419794227,0.009832611620642183,0.0011587843922882895,-0.500304260423213,0.011185667932995849,0.0013182436079203796,-0.6265381086290823,0.04582022118470798,0.0053999648525290865,-0.41977404817325054,0.02811199860386613,0.0033130308075834166,-0.38157719610196106,0.039186528403900314,0.004618176660926196,0.08225325163510164,0.028278648444026926,0.003332670679593642,S-NP rescale,3757098,0.19944776123206132,0.0009733782747834,0.00011471372979316748,18837504,post,80,72,9.551476993063164e-05,0.0002327401606754744,2.7428690978012433e-05,0.14183407510275262,0.0030140365261598473,0.0003552076110652622,24,3,15080406
0.49834271644552547,0.07778005668263573,0.0158767875864342,0.06223985227845181,0.0012635902604662002,0.00025792928184105684,0.06223985227845181,0.0012635902604662002,0.00025792928184105684,0.05494599991167585,0.00102474215549544,0.00020917461657363377,0.12265276676043868,0.0039224251778995495,0.0008006616866749525,0.2691014659243333,0.018440392760480293,0.003764129409974138,0.19200238561878605,0.010424869646175472,0.0021279676056798766,0.04470326410838408,0.001990117738405073,0.00040623108226284026,0.04470326410838408,0.001990117738405073,0.00040623108226284026,-1.3705967717107708,0.007652121243038372,0.001561982707946313,-1.2601360670224315,0.008080246486362977,0.0016493734072921607,-1.9744502413302163,0.01303189026553468,0.002660123461208596,-0.9115407759098219,0.014147658901479386,0.002887878780297407,-0.717332841819054,0.02432956596644233,0.004966251856763933,0.46726181139873857,0.006431063797555398,0.0013127354006080153,Unpruned baseline,6279168,1.0,0.0,0.0,6279168,pre,80,24,8.420181162988764e-05,8.955706454855714e-05,1.8280759250455144e-05,0.07663698668953699,0.0021094090483083352,0.00043058131893044106,24,1,0
