effective_nonzero_recurrent_density_offdiag,method,post_rec_weight_abs_mean,post_rec_weight_abs_mean_nz,post_rec_weight_abs_std,post_rec_weight_abs_std_nz,post_rec_weight_nz_count,pre_rec_weight_abs_mean,pre_rec_weight_abs_mean_nz,pre_rec_weight_abs_std,pre_rec_weight_abs_std_nz,pre_rec_weight_nz_count,pruning_pct,pruning_seed,run_id,source_model_label,source_network_seed,strategy,task_short
0.1921706824853229,L-NP rescale,0.0632464438676834,0.3297600150108337,0.1364187151193618,0.0956312343478202,50278.0,0.0628996714949607,0.0630227625370025,0.0463662855327129,0.0463279820978641,261632.0,80,1.0,taskpres_ctxdlydm1intseq_netseed1_vnp_rescale_p80_pruneseed1,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,noise_prune,ctxdlydm1intseq
0.1909743456457925,L-NP rescale,0.0628008246421814,0.3294878304004669,0.1360322535037994,0.0960007235407829,49965.0,0.0628996714949607,0.0630227625370025,0.0463662855327129,0.0463279820978641,261632.0,80,2.0,taskpres_ctxdlydm1intseq_netseed1_vnp_rescale_p80_pruneseed2,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,noise_prune,ctxdlydm1intseq
0.1999984711350293,S-NP mask,0.0261690896004438,0.1311025172472,0.055007167160511,0.0374383553862571,52326.0,0.0628996714949607,0.0630227625370025,0.0463662855327129,0.0463279820978641,261632.0,80,0.0,taskpres_ctxdlydm1intseq_netseed1_snp_p80_pruneseed0,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,simulation_noise_prune_mask_only,ctxdlydm1intseq
0.1999984711350293,S-NP mask,0.0261665433645248,0.1310897469520568,0.0550045445561409,0.0374548025429248,52326.0,0.0628996714949607,0.0630227625370025,0.0463662855327129,0.0463279820978641,261632.0,80,1.0,taskpres_ctxdlydm1intseq_netseed1_snp_p80_pruneseed1,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,simulation_noise_prune_mask_only,ctxdlydm1intseq
0.1999984711350293,S-NP mask,0.0261703841388225,0.1311089992523193,0.0550097301602363,0.0374390371143817,52326.0,0.0628996714949607,0.0630227625370025,0.0463662855327129,0.0463279820978641,261632.0,80,2.0,taskpres_ctxdlydm1intseq_netseed1_snp_p80_pruneseed2,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,simulation_noise_prune_mask_only,ctxdlydm1intseq
0.1986721807729941,S-NP rescale,0.0625873729586601,0.3156448900699615,0.1291798800230026,0.0654441267251968,51979.0,0.0628996714949607,0.0630227625370025,0.0463662855327129,0.0463279820978641,261632.0,80,0.0,taskpres_rescale_completion_ctxdlydm1intseq_netseed1_snp_rescale_p80_pruneseed0,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,simulation_noise_prune_rescale,ctxdlydm1intseq
0.1986683586105675,S-NP rescale,0.0626198574900627,0.3158147931098938,0.129270002245903,0.0656934231519699,51978.0,0.0628996714949607,0.0630227625370025,0.0463662855327129,0.0463279820978641,261632.0,80,1.0,taskpres_rescale_completion_ctxdlydm1intseq_netseed1_snp_rescale_p80_pruneseed1,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,simulation_noise_prune_rescale,ctxdlydm1intseq
0.2003157106164383,S-NP rescale,0.0633053332567215,0.3166462481021881,0.1300036162137985,0.0657051503658294,52409.0,0.0628996714949607,0.0630227625370025,0.0463662855327129,0.0463279820978641,261632.0,80,2.0,taskpres_rescale_completion_ctxdlydm1intseq_netseed1_snp_rescale_p80_pruneseed2,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,simulation_noise_prune_rescale,ctxdlydm1intseq
0.1999946489726027,Random,0.0124443192034959,0.0623450279235839,0.0320511609315872,0.0451166592538356,52325.0,0.0620236508548259,0.0621450319886207,0.0449291057884693,0.0448891073465347,261632.0,80,0.0,taskpres_ctxdlydm1intseq_netseed2_random_p80_pruneseed0,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,2,random_unstructured,ctxdlydm1intseq
0.199971715998043,Random,0.012385755777359,0.062058750540018,0.0318955406546592,0.0448849499225616,52319.0,0.0620236508548259,0.0621450319886207,0.0449291057884693,0.0448891073465347,261632.0,80,1.0,taskpres_ctxdlydm1intseq_netseed2_random_p80_pruneseed1,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,2,random_unstructured,ctxdlydm1intseq
0.2000022932974559,Random,0.0124101899564266,0.0621716678142547,0.0319372043013572,0.0449009239673614,52327.0,0.0620236508548259,0.0621450319886207,0.0449291057884693,0.0448891073465347,261632.0,80,2.0,taskpres_ctxdlydm1intseq_netseed2_random_p80_pruneseed2,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,2,random_unstructured,ctxdlydm1intseq
0.2003921538649706,Magnitude,0.0263858381658792,0.1319286972284317,0.0545548871159553,0.0309352800250053,52429.0,0.0620236508548259,0.0621450319886207,0.0449291057884693,0.0448891073465347,261632.0,80,0.0,taskpres_ctxdlydm1intseq_netseed2_magnitude_p80_pruneseed0,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,2,l1_unstructured,ctxdlydm1intseq
0.2003921538649706,OBS compensated,0.0277061127126216,0.1385300159454345,0.059602465480566,0.0490893237292766,52429.0,0.0620236508548259,0.0621450319886207,0.0449291057884693,0.0448891073465347,261632.0,80,0.0,taskpres_obs_compensated_ctxdlydm1intseq_netseed2_p80_pruneseed0,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,2,obs_compensated,ctxdlydm1intseq
0.1999984711350293,L-NP mask,0.0246153250336647,0.1233184337615966,0.0526470281183719,0.0413988418877124,52326.0,0.0620236508548259,0.0621450319886207,0.0449291057884693,0.0448891073465347,261632.0,80,0.0,taskpres_ctxdlydm1intseq_netseed2_vnp_p80_pruneseed0,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,2,vanilla_mask_only,ctxdlydm1intseq
0.181759112035225,L-NP rescale,0.0618801638484001,0.3411177396774292,0.1414178013801574,0.1224443688988685,47554.0,0.0620236508548259,0.0621450319886207,0.0449291057884693,0.0448891073465347,261632.0,80,0.0,taskpres_ctxdlydm1intseq_netseed2_vnp_rescale_p80_pruneseed0,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,2,noise_prune,ctxdlydm1intseq
0.1833835310665362,L-NP rescale,0.0624933242797851,0.3414462506771087,0.1420001685619354,0.1221612244844436,47979.0,0.0620236508548259,0.0621450319886207,0.0449291057884693,0.0448891073465347,261632.0,80,1.0,taskpres_ctxdlydm1intseq_netseed2_vnp_rescale_p80_pruneseed1,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,2,noise_prune,ctxdlydm1intseq
0.1824776785714285,L-NP rescale,0.0621898435056209,0.3414748907089233,0.1417593955993652,0.122367188334465,47742.0,0.0620236508548259,0.0621450319886207,0.0449291057884693,0.0448891073465347,261632.0,80,2.0,taskpres_ctxdlydm1intseq_netseed2_vnp_rescale_p80_pruneseed2,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,2,noise_prune,ctxdlydm1intseq
0.1999984711350293,S-NP mask,0.0255994200706481,0.1282485574483871,0.0535752587020397,0.0348587408661842,52326.0,0.0620236508548259,0.0621450319886207,0.0449291057884693,0.0448891073465347,261632.0,80,0.0,taskpres_ctxdlydm1intseq_netseed2_snp_p80_pruneseed0,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,2,simulation_noise_prune_mask_only,ctxdlydm1intseq
