abs_max_nonzero,abs_mean_all_offdiag,abs_mean_nonzero,abs_median_nonzero,abs_q90_nonzero,abs_q999_nonzero,abs_q99_nonzero,abs_std_all_offdiag,abs_std_nonzero,log10_abs_mean_nonzero,log10_abs_median_nonzero,log10_abs_q10_nonzero,log10_abs_q90_nonzero,log10_abs_q99_nonzero,log10_abs_std_nonzero,method,nonzero_count,nonzero_density_offdiag,offdiag_count,phase,pruning_pct,pruning_seed,run_id,signed_mean_all_offdiag,signed_std_all_offdiag,source_model_label,source_network_seed,strategy,task_short,zero_count
0.49289706349372864,0.06397287088707514,0.3202462527921177,0.3404488265514374,0.3629275470972061,0.3737671375274658,0.36919874608516695,0.12983757505025087,0.04815625695659947,-0.5003372694206598,-0.46794815839674997,-0.6156919220305432,-0.44018006652456754,-0.4327397826440181,0.07440970358566387,L-NP rescale,52264,0.19976149706457927,261632,post,80,0,taskpres_dmsintseq_netseed2_vnp_rescale_p80_pruneseed0,0.0006084965558532615,0.14474098879172215,dmsintseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,2,noise_prune,dmsintseq,209368
0.49289706349372864,0.06390121074426654,0.3202245124297332,0.340426504611969,0.3628769159317017,0.37362955093383793,0.3691983187198639,0.12978010562047482,0.04819485248103822,-0.5003980526692945,-0.46797663437295905,-0.6158768575698287,-0.44024065814930896,-0.43274028536106524,0.07469631059343622,L-NP rescale,52209,0.19955127813111545,261632,post,80,1,taskpres_dmsintseq_netseed2_vnp_rescale_p80_pruneseed1,0.00047262537533712597,0.14465827724226277,dmsintseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,2,noise_prune,dmsintseq,209423
0.49289706349372864,0.06403327694862357,0.3203647514939053,0.34051766991615295,0.3628448098897934,0.3736753684282304,0.36919854193925855,0.1299100814164661,0.04812336983646864,-0.5001836209689413,-0.4678603470545833,-0.6151248624915084,-0.4402790846601949,-0.4327400227849833,0.07453060938201085,L-NP rescale,52294,0.1998761619373777,261632,post,80,2,taskpres_dmsintseq_netseed2_vnp_rescale_p80_pruneseed2,-0.00016615575459902402,0.1448339124745209,dmsintseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,2,noise_prune,dmsintseq,209338
0.4749915599822998,0.060630566001510525,0.060630566001510525,0.05287991464138031,0.12113054543733597,0.263768376946451,0.18855448871850972,0.044220195938923464,0.044220195938923464,-1.3857124719404452,-1.2767092546129395,-1.9987993407877005,-0.9167463271944658,-0.724563124737486,0.4707547633184446,Unpruned baseline,261632,1.0,261632,pre,80,0,baseline_multidlydmintseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,0.00010901524012197794,0.07504318342273156,multidlydmintseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,0,none,multidlydmintseq,0
0.4749915599822998,0.060696203280480074,0.312513658768815,0.33886243402957916,0.3645510166883469,0.3966125462055205,0.3817190456390381,0.1273580165546996,0.06941003533858171,-0.5213734551260856,-0.4699765739725514,-0.7232369614912828,-0.4382416862326883,-0.4182561706611395,0.1326631472077863,L-NP rescale,50814,0.19421936154598826,261632,post,80,0,taskpres_multidlydmintseq_netseed0_vnp_rescale_p80_pruneseed0,-0.00037377791953605277,0.14108137284375774,multidlydmintseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,0,noise_prune,multidlydmintseq,210818
0.4749915599822998,0.060695393491671246,0.31211024568118345,0.3385573923587799,0.36430819034576417,0.39510509383678466,0.3818724501132965,0.1272680374404994,0.06942974404940437,-0.5219613067791075,-0.470367698996741,-0.7227829517057678,-0.4385310648770254,-0.4180816723812236,0.132741099113777,L-NP rescale,50879,0.1944678021037182,261632,post,80,1,taskpres_multidlydmintseq_netseed0_vnp_rescale_p80_pruneseed1,-1.0434276504768331e-05,0.14100029800036254,multidlydmintseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,0,noise_prune,multidlydmintseq,210753
0.4749915599822998,0.06056020117000371,0.3121697248110649,0.33882465958595276,0.36445896327495575,0.39537814587354736,0.3817771732807159,0.12719095325530203,0.06960960660424209,-0.5219690579771674,-0.4700249893319588,-0.7246740329896975,-0.4383513645408137,-0.4181900419357247,0.13312811749837286,L-NP rescale,50756,0.19399767612524463,261632,post,80,2,taskpres_multidlydmintseq_netseed0_vnp_rescale_p80_pruneseed2,0.00026130229040195274,0.1408723119596494,multidlydmintseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,0,noise_prune,multidlydmintseq,210876
0.4933485686779022,0.06267395042761295,0.06267395042761295,0.05417167209088802,0.12585914582014082,0.276438938617707,0.1988660991191864,0.04627719440801526,0.04627719440801526,-1.373906938349119,-1.2662277590506572,-1.9865937978854995,-0.9001152200465234,-0.7014392451560297,0.475585366533916,Unpruned baseline,261632,1.0,261632,pre,80,0,baseline_multidlydmintseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,0.00013868905879680756,0.07790753204809593,multidlydmintseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,none,multidlydmintseq,0
0.4933485686779022,0.06293921795900746,0.32053634152280464,0.35053274035453796,0.38267080783843993,0.41700928163528417,0.4022702503204345,0.1316078755135284,0.07510752244656113,-0.5114217874419306,-0.4552714119590817,-0.7204803944496115,-0.4171746668022852,-0.39548208449195643,0.13549428010065445,L-NP rescale,51373,0.19635595034246575,261632,post,80,0,taskpres_multidlydmintseq_netseed1_vnp_rescale_p80_pruneseed0,-2.351647129051347e-05,0.145883438064269,multidlydmintseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,noise_prune,multidlydmintseq,210259
0.4933485686779022,0.06280223597030186,0.32093196221301645,0.35054610669612885,0.3826835721731186,0.41612261182069776,0.40229579418897626,0.13154544789321732,0.07473862127278781,-0.510682014290006,-0.45525485197463056,-0.7172570666656755,-0.41716018075369027,-0.3954545077709081,0.13470723878113358,L-NP rescale,51198,0.1956870719178082,261632,post,80,1,taskpres_multidlydmintseq_netseed1_vnp_rescale_p80_pruneseed1,0.00018123814554446706,0.1457679418014511,multidlydmintseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,noise_prune,multidlydmintseq,210434
